txId,class
165055515,2
272143812,2
272437638,2
274718402,2
272483352,1
272696910,1
170558602,2
272587675,2
167074632,2
265715256,2
272527712,2
272411395,2
189611534,2
272651314,2
272277399,2
272070286,2
145661456,1
272289574,2
272289601,2
272528741,2
272678965,2
272494830,2
272146470,2
138752065,2
272070279,2
272421802,2
272615962,1
272700922,1
272700962,1
143231072,1
272485279,1
272339768,2
272527655,2
155570130,2
272071024,2
272118546,2
130886265,2
272469265,1
272469259,2
272537673,2
274775840,2
102533466,2
272484114,2
272484112,2
272413885,2
272465930,2
272469537,2
272469535,2
272419337,2
272273294,2
272416485,2
272461513,2
272469226,1
272707206,2
272084631,2
72760159,2
272273666,1
272747884,2
86473501,1
272616347,2
272615960,2
272115637,2
272431149,2
272114024,2
272113769,1
230317829,2
53829118,2
272274732,1
272274728,2
299378180,2
275414021,2
272466375,1
272506359,2
272603395,2
209151233,2
272150040,2
272114362,2
272327183,2
272316644,2
272686571,2
272686568,1
272486625,1
272699937,1
272082813,1
272084581,2
272463582,2
272678899,2
272522033,1
272522026,1
272276489,2
299367127,2
272283572,2
172156087,2
272162313,2
272168965,2
272483697,2
272483694,2
272155315,2
272178163,2
272292580,2
143472158,2
272138634,2
272173750,2
272071431,2
272071678,2
272528747,2
272317380,2
272412371,2
272466350,1
172156021,2
272432065,2
272412817,2
272698445,2
272616418,2
272304174,2
272873624,2
273349969,2
272428644,2
272140331,2
230402681,2
200736661,1
272681213,1
272106768,2
166150077,2
272095433,2
272157757,2
272071427,2
143520014,2
275316353,2
272123170,1
272683418,1
272436663,2
272436658,2
272496427,2
272496430,2
272333988,2
272488882,1
272703276,1
272651253,2
272616112,2
215118412,1
272707518,2
272496354,2
272496361,2
272177754,2
272529610,2
272127109,2
272178940,1
6410674,2
250477506,2
272526842,2
159574606,2
272153426,1
272153431,1
272304162,2
272339793,2
272430239,2
149317728,2
272333502,1
272522059,1
272746377,1
80601708,2
272417313,2
272141694,2
275434418,2
86473496,2
272460064,2
272678863,1
272686573,1
272281407,2
272164769,2
272305473,2
272413103,2
272413273,2
272106903,2
272333484,2
272141185,2
272172160,1
272080723,1
272091121,2
272168968,2
273348071,2
273348050,2
272414726,2
272088174,1
272088176,1
272095369,2
272095375,2
272139285,2
272139826,2
9672498,2
166730108,2
272678213,2
159574607,2
146162493,2
272686402,1
272292597,2
272304189,2
272334640,1
299916793,2
272432459,2
272152611,1
272467027,1
272106247,2
272339029,2
272339023,1
272304719,2
272304723,2
272412380,2
272412387,2
273347710,1
242172533,2
272499570,2
272764394,1
272938659,2
272703930,2
272069820,2
272469152,2
273347247,2
272769992,2
272501014,2
273083116,2
272334263,2
272681712,2
272515611,2
272460349,2
272114034,1
272172135,1
272416562,2
272473419,2
273142168,1
272153369,1
163859824,2
228153956,2
272077842,0
183381254,0
272453989,2
272529437,2
272471483,2
272284705,1
272485274,1
299374289,0
276714973,2
272090169,2
272496090,2
272287565,2
272154303,2
272272547,0
299368253,0
272081367,0
272460091,2
272528294,2
272339524,2
272178923,1
272089229,1
272089226,1
272143840,2
235561385,2
272095413,2
272079287,1
229917079,2
11632628,2
272162323,2
299516414,2
250404258,2
272528776,2
272762906,2
242940179,1
272175856,2
303292259,2
272747318,2
272458183,2
272268534,1
272522900,1
272429272,1
272411612,2
272411616,2
272178226,2
272178225,2
272094462,2
272496379,2
272069828,2
272459159,2
272330111,2
272680601,2
272649474,2
142002948,2
272683474,2
160537610,1
272520166,1
272616075,2
272678673,2
272282678,1
272282684,1
272317364,2
272156971,2
272156969,2
272071053,2
272163506,2
272648571,2
272645887,2
272303643,2
272425059,2
272699944,1
272733851,2
272459782,1
272460448,2
272308176,2
272419257,2
272138625,2
272138621,2
272646207,2
273349554,2
272437182,2
272486587,1
272486582,1
272291041,2
272651383,2
272302022,2
272192587,2
272708819,2
272708823,2
272311526,2
272470568,2
272140317,2
272140327,2
272290321,2
272335354,2
154691607,2
272456831,2
272456834,2
272475965,2
272762428,2
272428919,1
272460088,1
272273684,2
272155253,2
272155252,2
272648565,2
276716413,2
272536648,1
272706663,1
272109778,2
272123949,2
272528785,2
150215280,1
272697385,1
272522055,2
272522054,1
272925501,2
272413282,2
272528914,2
272413476,2
272416130,2
178312060,1
272076385,2
272531773,1
272277395,2
272680622,2
272412102,2
272412107,2
272273226,2
272459131,2
272459134,2
272088783,2
272088778,2
256583609,2
142785561,2
143818879,1
272765603,2
272331091,2
272103985,2
290376000,0
272164771,0
20249685,1
272522046,1
218838839,2
181351235,0
272069836,2
272339141,2
272460148,2
272147250,2
162743998,2
272527673,2
272678728,2
272681215,2
272290700,2
272083575,2
272079710,2
272079705,2
272458775,2
272616100,1
272172169,1
272276879,2
157783713,1
282983439,1
161272141,1
272308093,1
272191886,2
163799914,1
272462918,2
272118461,2
272527117,2
272527272,2
277372509,2
299376622,2
272104971,2
272745710,2
272616854,1
272334763,2
272334766,2
272522058,2
272437992,2
272469090,2
272469094,2
151728373,2
272304994,2
272170333,2
272071732,2
272071738,2
272430247,1
230426690,2
38386472,2
272527047,2
272342942,2
273320803,2
166872514,2
272682346,2
272177043,2
272177048,2
272331130,2
272331352,2
272282687,2
272316949,2
272760062,2
272482709,2
272693599,2
272171202,1
272175846,2
272331369,2
272411387,2
155876009,2
272527052,2
272678851,2
272339783,1
272339776,2
276713089,2
272678797,2
272678801,2
143013278,2
272088169,1
272124913,2
272094571,2
272095044,2
272114075,1
272531748,1
101042351,2
272334790,2
272146020,2
272271690,2
272077926,0
272077928,0
272327410,2
272327414,2
272320993,2
276713330,2
274718405,2
272650822,2
273348048,2
276467504,2
272327092,2
299946272,2
272080770,2
272088267,2
272152983,2
272118495,2
272118490,2
272771395,2
274718417,2
272089221,1
272287524,2
272287532,2
272457262,2
272457265,2
272172144,1
272189340,2
272327398,2
272150076,2
161272144,2
272469098,2
272678707,2
272678709,2
277798486,0
272437646,2
158931472,1
275316716,2
272163549,2
272163544,2
272481944,2
299475614,0
273335234,2
239591800,2
277707643,2
272142652,2
272178228,2
272277806,2
273170934,2
272279761,2
272153382,1
272118758,2
272682337,2
272682339,2
272308171,1
272281113,2
272485289,2
272081406,2
272276886,2
272496506,2
272709292,2
272934609,2
272087790,2
237024241,1
272678861,2
272460346,2
272079451,1
272192596,1
2744277,2
272683496,2
272333180,2
217481736,2
272494889,2
272462920,2
272746382,1
272339480,2
272516821,2
272925484,2
272306849,2
272464543,1
272679556,1
272120057,2
272120062,2
272695233,2
272328106,2
272088921,1
272088928,1
272698163,1
272145638,2
272266537,2
272083232,2
272419630,2
11546255,2
170768343,2
272723092,2
272104016,2
272104020,2
272875650,2
273347738,2
161473006,1
277799765,2
272709320,2
272119606,2
272316894,2
272428132,2
272516480,2
272416153,2
272496426,2
272282675,1
272272506,2
39809076,2
272114047,1
272154365,1
8512220,2
107383017,2
272102257,2
272306893,2
272719829,2
272462979,2
272759903,1
164396742,2
272282477,1
272281405,1
272142950,2
272273264,2
272416582,2
273075102,2
141325189,0
273558368,0
90465833,2
142338107,1
272114038,1
272141232,1
156602298,1
287395444,2
140191761,2
231525610,2
272119928,2
272925481,2
275318549,2
272431118,2
272521470,1
272172117,1
272115109,1
272430619,2
272528772,2
272088815,2
272176581,2
255219232,2
281772658,2
272426727,2
272457880,2
272111448,2
272338991,2
272713421,2
199815251,2
272416198,1
272282010,1
272472261,1
272170302,2
272528269,2
272337349,2
299509719,2
272429371,2
272264931,2
272339046,1
272089321,1
298742560,2
48687632,2
272331412,2
272276491,1
165732703,1
219713967,2
272471495,2
299487342,1
272172200,2
272334238,1
272311014,1
272703316,2
211682707,2
150859290,2
207786755,1
272283926,1
176016107,1
272084133,2
158931156,2
272462983,2
200393347,1
272088533,1
272274730,1
232731877,2
272452333,2
272864410,2
272746517,2
272074169,2
299517805,2
272285100,1
272279754,2
272481946,2
272091160,1
299373703,1
272303603,2
15373669,2
272419314,2
272481941,2
272283470,1
272283459,1
272071003,2
272071011,2
272126736,2
272124922,2
272327155,2
272746736,2
272288904,2
182838172,1
272122788,2
272179621,2
230393624,2
272763420,2
272153341,1
272282344,1
272745833,2
272745828,1
272501078,2
272507829,2
182460187,2
272733310,2
272428590,1
272095377,2
165944313,2
272806764,2
272119591,2
272119594,2
272266522,2
272270756,1
272176583,2
272175865,1
272521485,1
272100307,1
272077090,2
296965088,2
272695624,2
272457873,2
277798756,2
272453677,2
11241634,2
272456824,2
9403692,2
19402916,2
272678015,1
272437174,2
272157294,2
272157299,2
272625531,2
272537700,2
272615968,2
272522880,1
272680589,1
272123648,1
272175877,2
272070252,2
272069882,2
272437114,2
272527717,2
272107296,2
272148436,0
272270639,2
13264664,2
272287541,2
272332152,2
111785471,2
136272459,0
272077869,0
104761076,1
48700341,2
272438011,1
272438002,1
272333012,2
272333008,2
272475951,2
222617812,2
150351764,2
272531787,2
272690458,2
272690463,2
272458768,2
272458770,2
272411371,2
272286493,2
272682570,1
272281970,2
10907398,2
170765990,2
272415682,1
272462883,2
272740322,2
272683463,2
272682391,2
272682397,2
272479463,2
272189336,2
272327204,2
272527022,2
272526833,2
272692651,2
272692657,2
273132466,2
299470190,2
272150241,2
272649054,2
272646202,2
272429278,1
299476747,2
184773994,2
272282027,1
272338862,1
272079440,1
272459796,2
189106571,2
272266566,2
272469428,2
229017631,2
272153308,2
272109264,2
272088243,2
272088240,2
272276897,2
272924890,2
272178161,2
272698491,1
191246670,2
272289551,2
272289555,2
272190825,2
272319851,1
272678700,2
272678704,2
272285066,0
272294063,2
272172099,1
272279707,2
272279712,2
272517712,2
272518061,2
272175412,1
272526750,2
272748620,2
272141686,1
272680587,1
43995134,2
272481018,2
272089240,1
272317663,2
272117997,2
272285218,2
272152603,1
272719041,2
272720124,2
272152580,1
37692003,2
80157737,1
272141690,1
272462689,1
272075583,2
299384776,2
272175870,2
272289548,2
272708501,2
272616869,2
272416170,2
5559864,2
272165110,2
303282038,2
272077850,0
272507837,2
272178929,0
272678690,2
143520013,1
272462908,2
272462910,2
272123166,2
272802435,2
272707619,2
272328462,2
234855726,2
272682322,2
272293638,2
272293643,2
299916380,2
272460087,1
272615967,1
105869399,2
272176101,2
272333978,2
299481429,2
145610434,1
272761177,2
272083271,2
272735433,2
184486729,1
272683091,2
272683082,1
272140821,2
272264906,2
272123655,2
272139814,2
272139818,2
276451695,2
272458795,2
272459125,2
272069837,2
272283503,2
93086831,1
272429369,1
272270644,2
272412330,2
272412335,2
272682948,2
272682945,2
272084607,2
272115612,2
272318224,2
272649942,2
272091199,2
272651236,2
247487418,0
146547933,2
272716676,2
180473765,2
272317399,2
130905318,2
272747205,2
272629894,2
272142941,2
272143448,2
272105887,2
272157686,2
272282028,1
272748587,2
272176094,2
272148434,1
272431627,2
272760055,1
272306813,2
272089249,2
272462686,1
272075111,1
275316429,2
272483611,1
272721373,1
272762290,2
272759900,2
272279789,2
161272129,2
114608642,2
56150289,1
272437996,1
300095346,2
272716704,2
272276426,2
272316975,2
755602,2
272331386,2
272123999,2
272481369,2
272481383,2
272285217,2
272331354,2
272310664,1
272616876,2
272651347,2
272412340,2
272094569,2
272156967,2
272265008,2
272616029,1
272264913,2
272522536,1
272178942,0
272646206,2
272141765,2
272070996,2
272481348,2
272481357,2
272338438,2
272722967,2
239106709,2
272140816,2
69764899,2
272411608,2
272411394,2
272621076,2
272285125,2
272273207,1
272492469,2
272411620,2
272087038,2
272087047,2
272139859,2
272139863,2
161272139,2
272143587,2
272079703,2
272317884,2
272629897,2
113408226,1
272700975,1
272153851,1
145231654,1
164978167,2
228333213,1
230385088,1
272333172,2
150870582,2
272146416,2
272283548,2
272275530,2
272167718,2
272339784,2
299509652,2
272148432,0
145661459,2
272271080,1
299528597,2
273327064,2
272685195,2
90457211,1
272172195,2
272268532,2
272149513,2
272746115,1
143569481,1
109759785,2
296944717,2
272071751,2
272278968,2
272301610,2
272475963,1
272475962,1
272078758,2
272339042,1
272616344,2
272678809,2
272112305,1
272112301,2
187963208,2
272070991,2
272140287,2
272140290,2
272114373,2
299368254,0
272106252,2
272153870,1
272153864,1
272473843,2
272686227,2
145661458,2
272178216,2
272317565,2
272122250,2
131617523,2
272420939,2
272695231,2
274051854,1
272192278,1
272122797,2
272645888,2
273014058,2
272332986,2
272521494,2
272339781,2
272747056,2
272802608,2
272168499,2
272470588,2
272480220,2
272480595,2
272430625,2
272079712,2
272417993,2
272327143,1
274050815,1
272070995,2
273348686,2
272264994,2
272264996,2
161272361,2
272416161,2
272416163,2
272175855,2
272282671,1
272428588,1
272522560,1
272278659,2
272278663,2
272172114,1
272486603,1
272486600,1
272465922,2
272692120,2
272334320,2
272465897,2
242506031,2
272473510,2
221890852,2
272077949,2
272077947,1
272518739,2
272114128,2
272114123,1
211245019,2
272460159,2
272462879,2
272123652,2
272416149,2
153359256,2
90520243,1
276659038,2
282410172,2
299384771,2
272462944,2
272462949,2
272140801,2
272176580,2
299367563,2
272421113,2
272496253,2
272680076,2
121269432,2
5895840,2
272704655,1
152478338,2
270767835,2
272481940,2
156685667,2
272496308,2
272496312,2
86469872,1
272420266,2
272481064,2
272273230,1
272462855,2
272616356,1
178116205,2
272421350,2
272421348,2
272075115,1
272466351,1
272280521,2
272432446,0
272462671,1
183243253,2
272271681,2
272465918,1
54916326,2
255902068,2
272147248,2
161079574,2
272419341,2
159297021,2
273802607,1
272527021,2
272153393,2
272616371,1
272167721,2
272178600,2
272419394,1
299475619,0
272119586,2
272172198,2
272268525,1
272281383,1
272700905,1
272720337,2
184528704,2
272504275,2
272969629,1
192443377,2
115620284,2
272083252,2
272083257,2
272462941,2
272282357,2
272432440,2
272284426,2
272682571,2
272297423,2
272686683,2
272140799,2
272105077,2
272105073,2
272419271,1
248481188,0
272496325,2
272496328,2
272118543,2
272118538,2
76314770,2
272175861,2
272338413,2
276714989,2
276714982,2
272157742,2
272290349,2
272150042,2
299475060,2
208595753,2
272330531,2
272278252,2
272075668,1
143032105,1
272140306,2
272460146,2
272528099,2
272126753,2
228812686,2
272073850,2
272521487,1
272152600,1
102525461,2
272682376,2
147989496,2
255464693,1
272703332,1
272118458,2
272095080,2
272095089,2
299373438,2
272139289,2
277015180,2
299493762,2
272083358,2
236848968,2
272094207,2
272331115,2
272331119,2
272264534,2
272264531,2
272487101,1
161272351,1
272189363,2
148379573,2
272700919,1
272700916,1
272268527,1
272281357,1
272086462,2
272086469,2
272157217,2
272157213,2
272452277,2
272646174,2
299470188,2
272124918,2
299475637,0
299475639,0
272537780,2
272146015,1
272307992,1
272076417,2
272175829,2
272745706,2
148348279,2
272087490,2
230317830,2
272281386,1
121140190,0
190253005,0
237191219,2
272114365,2
272281571,1
272317667,2
272175851,2
272189509,2
272074151,2
272420865,2
272454001,2
274718411,2
272438004,2
272459141,2
272459146,2
272103941,2
272416571,2
272146474,2
272416583,2
272123647,1
272418545,2
272264915,2
272174845,2
272070257,2
90449716,1
272308080,1
266712227,0
272155265,2
272678612,2
272316941,2
129764774,2
90462364,2
272436722,2
272308011,1
272412811,2
272412814,2
272331403,2
272338990,2
272496092,2
272073939,2
272073934,2
186560397,1
147474142,2
299470632,2
272416240,1
272291809,2
272146464,1
272307995,1
272141671,1
272169937,2
272153449,1
272153448,1
272116381,1
272139261,2
215592974,2
272081278,2
143674309,2
272156072,1
272678681,2
272616461,2
272686605,2
272686620,2
272529597,2
272616407,2
272698205,2
272334896,2
272414476,2
272419458,0
272414479,2
143584670,2
272416315,1
86472601,2
272431145,2
272521500,1
272746515,1
272428650,1
272339788,2
272698216,2
272616416,2
98944594,2
272175868,2
299367850,2
299384868,2
272327216,2
85575061,2
272083537,2
272330539,1
272317627,2
272118516,2
275316000,2
272175848,2
277524699,2
299367561,2
272280155,2
272153397,2
277800797,2
272518230,2
272518240,2
299471930,2
143520719,2
272527109,2
272479492,1
272118448,2
272285982,2
272522021,2
272703299,0
272472007,1
272156963,2
272291813,2
272306793,2
272117992,2
203489102,2
272178212,2
272178211,2
272085379,2
299383741,2
272317545,2
272431132,2
150351755,2
272293675,2
182473085,2
272088195,1
272683430,1
272291349,2
272437149,2
73323436,2
272430690,2
299481359,2
274244803,2
272762131,2
272680547,1
272081381,2
272285937,1
272172165,1
272308019,1
272140851,2
218656078,2
272411370,2
272527731,2
272282985,2
272282692,2
272139851,2
272139855,2
272119588,2
272521458,1
272437104,2
272146547,2
272146544,2
272074166,2
272074172,2
272677969,2
299378181,2
272428646,2
272551881,2
272141767,2
66502079,1
272925485,2
274718401,2
272698503,2
272114765,1
168480245,1
272146540,2
272528279,2
178642166,1
276588870,1
272157233,2
154513816,2
272418542,2
272146048,2
272457981,2
272459722,2
272616471,1
272698501,2
272460151,2
272460153,2
272113761,2
272761453,2
272761457,2
272692203,2
272308052,1
272693096,2
272428607,1
272071729,2
272496323,2
272333644,2
272157220,2
272462841,2
272462845,2
272276515,2
272276521,2
272776465,2
272697475,1
272697471,1
226487468,2
272678915,2
272339100,1
272270658,2
272431113,2
272431110,2
272282989,1
272419420,2
272460054,2
272289873,2
272289876,2
272140920,2
272316880,2
272764692,2
71382701,0
272152542,1
272678743,2
272678748,2
272327656,2
272327659,2
272317575,2
272466347,1
272745711,2
272292543,2
248481190,0
272683424,1
272846708,2
272334240,1
272192208,1
161272159,1
272703220,1
272645879,2
272645880,2
272094468,2
272678691,2
272678695,2
272071425,2
272536824,2
272536820,1
182489776,2
272073941,2
272695227,1
272651391,2
273335232,2
272333441,2
272111518,2
272140847,2
272091950,1
272616072,2
226485292,2
273130141,2
272616853,2
272146038,2
272319853,1
272317391,2
272164537,2
272144691,2
272616446,2
272678834,2
272089631,1
272495768,2
281220993,0
272462654,2
272462658,2
272504735,2
272506079,2
272761595,2
272317655,2
272483704,1
272411399,2
272462834,2
272153461,1
272282350,1
272419355,1
272746116,1
272462915,2
272462917,2
272282439,1
272264552,1
272414169,1
272471239,2
158321954,2
272311662,2
87290197,2
93547820,2
272080763,1
272080761,1
272616450,1
272289605,2
272278669,2
272278675,2
265723428,2
272678768,2
272678772,2
272429269,2
272429265,2
272768646,2
272651394,2
299475792,0
10000510,0
178179362,2
272071719,2
272081630,2
272746732,2
272615247,1
272172190,1
272076075,1
272457934,2
272175873,2
272457058,2
272522564,1
272287929,2
272104979,2
273322617,2
272088182,2
140519821,2
272069838,2
272192588,2
272151167,2
272087737,2
272457460,2
272140898,1
146018095,1
272317386,2
272069840,2
272422814,1
272436727,2
272680543,1
272746734,1
272453321,2
272152537,2
272152531,2
272123646,2
282572088,2
230396570,2
272317536,2
272089669,2
272124994,2
272113475,1
272419460,1
272413278,2
272162296,2
272025693,1
272077870,0
191807592,0
272469191,1
272114053,2
272696072,2
299373746,1
272265872,2
131498738,1
272172130,1
272650814,2
272746612,2
272614723,1
272282445,1
272483702,1
143578674,2
230393621,2
272115819,2
272116850,2
272317230,2
272317647,2
299475151,2
272091195,2
272091191,1
204416892,1
272746614,1
300144576,2
272680584,2
206430576,2
272166969,2
57933030,2
272317668,2
272317870,2
272319855,2
272139309,2
218648003,1
272165500,2
272316848,2
156243764,1
272737010,2
272270187,1
272072883,2
272109204,2
272317408,2
272430743,2
272317900,2
272413071,2
272413078,2
273002866,2
272678840,2
272473529,2
272686154,2
272170327,2
272485870,2
273183240,2
208299231,2
277798485,2
272284462,1
272284453,2
272687026,2
272147808,2
272534123,2
272270760,1
277373531,2
276486172,2
272116870,2
143762334,2
272172147,2
202397514,2
277797471,2
272079750,2
272290447,1
272331357,2
272428076,2
272516816,2
277386387,1
93777506,2
203518857,2
227750571,2
272483304,2
272459792,2
277798101,2
272698911,2
272747891,1
272267949,2
272267955,2
272459139,2
272416946,2
272112923,2
272316075,2
275148529,0
299475448,0
272459953,2
272747201,1
272264515,2
272094392,2
272723088,2
272178210,2
272461149,2
272680620,2
143568925,2
272680541,2
272428601,1
272482930,2
272168963,2
272175866,1
272457241,2
272457244,2
272462895,2
272481949,2
272271117,0
272678806,2
272458773,2
299374050,2
161272132,2
272338981,1
272089670,2
275377968,2
272742435,2
272742437,2
272178938,1
272462677,1
277807631,2
272333468,2
272176584,2
272615535,2
272763387,2
272536623,2
272331097,2
272411405,2
214746251,2
272114111,1
272690109,2
272690116,2
272462851,2
272747199,2
11249371,2
272682564,0
272078777,0
272331754,2
272331759,2
272678994,2
272460082,2
272094570,2
272680555,1
272089653,1
272678613,1
204862885,2
272080830,1
158931152,2
250388833,0
272316830,2
272492755,1
272761716,2
272467830,2
272469077,2
272285145,2
272264933,2
272146469,2
272331101,2
272172196,2
272105079,2
272076431,2
272152605,1
272281871,2
27491810,2
130791703,1
272411377,0
272147821,2
63340838,2
303282873,2
272333833,2
38027776,2
129863167,2
272695229,2
272266534,1
183968804,2
144218063,2
272123658,2
272168970,2
74077928,1
272460023,2
272698925,2
272088190,1
272153440,1
272084927,2
272273234,2
272267092,2
215977563,1
272469587,1
272334275,2
272096174,1
272466342,1
167725415,1
147120830,2
178645091,2
272649481,1
250388832,0
272462849,2
272139295,2
272139294,2
272118928,2
272118773,2
272437190,2
173552969,2
272079733,2
273349840,2
272651342,2
272316636,2
272457063,2
272457224,2
272142942,2
272143596,2
272466345,1
272489399,2
272088175,1
272615119,1
272460331,2
272460336,2
272155844,1
272338059,2
272742432,2
272265005,2
25276589,2
272428625,1
272274734,2
272466369,1
272614712,1
272276523,2
272505845,2
272411380,1
272768479,1
272088506,2
272151635,2
272308036,2
150849499,2
86286016,2
272528910,2
272686211,2
195276172,2
272077073,2
272419455,1
272684803,2
272461150,2
276712715,2
272192177,1
272124990,2
205372987,2
272528480,2
272485848,2
272485859,2
272273231,1
272139829,2
272481025,2
272481030,2
272091230,2
272305480,2
272421368,2
272088777,2
285534690,2
272708785,2
272105871,2
272509055,2
272615242,2
272768639,2
272723360,2
205373226,2
183563698,2
272327136,1
272616360,1
272482727,2
272287916,2
272747912,2
303282001,2
31745818,2
272339001,1
272192179,2
272191890,1
272834425,2
277806695,2
272495285,2
272481927,2
272456842,2
272413489,2
163777094,2
272740412,2
272342910,2
272114040,2
272082989,2
272107321,2
272276896,1
272100663,2
272175845,2
272153874,1
272283029,2
272117579,2
272411402,2
277799417,2
272700930,1
272311896,1
143346086,2
272528258,2
201616213,2
272153409,2
272316105,2
272430666,2
272431620,2
274718415,2
272463238,2
272463241,2
272189470,2
272327219,2
272139869,2
272430231,2
272430265,2
272094387,2
272265352,2
272265356,2
272463559,2
161272371,2
272416951,2
87004622,2
272093568,2
272140276,2
272077077,2
272735539,2
272429368,0
272458457,2
272331758,2
272457433,2
272459129,2
272762902,2
272833191,2
272481385,2
272124125,2
272124121,2
272458765,2
272698457,2
272698463,2
272762907,2
256676829,2
272178209,2
299475457,0
149644572,0
272746187,2
272109644,2
272145650,2
272527615,2
272437652,2
272273228,2
272746376,1
272616874,1
272522916,2
268573042,2
172643686,2
272452290,2
272331376,1
272337337,2
272175874,2
212007769,2
299475490,2
178639374,2
11242390,1
272339840,1
272114064,1
272114060,1
272276892,2
272426770,2
272501026,2
145214223,1
272492101,1
272282484,1
296926618,0
272124380,2
272746182,2
272077932,0
272678685,2
272678724,2
272116857,2
272178949,2
272080776,2
272536651,1
272285943,1
272462631,2
70014851,0
228593708,0
272140840,2
272176132,2
17385596,2
272616071,1
272148252,2
232800600,2
272265000,2
272078766,1
272472263,2
272278642,2
272459813,2
272152558,2
272152555,2
272339034,1
272924891,2
272651316,2
198955750,0
272332562,1
272537683,2
272272536,1
272437993,2
272419444,2
272678659,2
272140751,2
272140760,2
272428138,2
272490679,1
201710530,1
272264904,2
272316651,2
272698165,2
272334253,2
90520289,2
272412396,2
272416158,2
272145560,0
272505849,2
272286749,2
272308067,1
274571515,2
276712696,2
272496118,2
272748616,2
272126464,2
272334316,1
272419415,1
272152627,1
272279783,2
272802543,2
277796050,2
272317578,2
230393620,2
272153363,2
164503263,2
272087780,2
272087775,2
137957441,2
272706342,1
272496784,2
153754559,2
272419611,1
272496289,2
278384856,2
272471446,1
272264909,2
272089708,2
272154309,2
272074223,1
272271686,2
272428568,1
272273689,2
273077633,2
272088797,1
272153385,1
197264882,2
272086778,2
272176128,2
272462682,1
272071713,2
272331123,2
272487115,1
272462868,2
272462873,2
298035430,2
272616392,2
272084991,2
272164773,2
274167903,1
272079700,2
272308001,2
272302029,2
178763784,2
272157753,2
228153966,2
272747213,2
272081346,2
272146508,2
272272236,2
272686229,2
272686381,2
272703929,2
272418688,2
272690476,2
272690479,2
272416578,2
272338978,1
272458746,2
272152995,2
272274721,2
272615993,1
142088745,2
272463228,2
203744934,2
272311901,2
272437155,2
272462643,2
277798814,2
232632759,2
272629907,2
272481041,2
272521062,1
195238658,2
272072189,2
272616363,1
272316952,2
272332155,1
272114048,1
272172183,1
272116029,2
272123993,2
272320990,2
272481325,2
162534417,2
272538488,2
206145246,2
272761990,2
272276106,1
272411825,2
138648411,1
272170782,2
272271084,2
272289869,2
142346163,0
272334209,1
272430225,2
272081337,2
272081334,2
272705429,2
299919246,2
272488575,2
272702717,2
272536630,1
17388906,2
272339196,2
272677997,1
272759894,2
272178532,2
272317639,2
272411596,2
272411604,2
272763174,2
272763177,2
272145640,2
272089680,0
272419449,2
272698212,2
272282338,1
193003570,2
146021334,1
20542152,2
272279759,2
272756909,1
272290346,2
274610656,0
299368178,0
272153423,2
239365877,2
272683308,1
251245734,1
272095657,2
272157747,2
73534150,2
299924870,2
299481003,2
272457268,2
272531754,1
272430744,2
272291591,2
272274302,2
67826331,2
272483337,1
272419344,1
236552869,2
272683284,2
272320089,2
71973230,2
272481016,2
7109698,2
272629913,2
272334260,2
272554350,2
252180915,2
272178955,2
272479485,2
272460343,2
272150236,2
272175850,2
154828129,2
272683479,2
272722583,2
146019234,1
272178931,0
272120315,2
272124808,2
272189476,2
272091162,2
272126107,2
272172040,1
272307359,1
272683302,0
272698479,2
143626932,2
161272122,2
272320691,2
272523301,2
272316867,2
273129728,2
299516373,2
272485460,2
233834599,2
272459776,2
272465849,2
144911985,2
272266556,2
272463567,2
272706325,1
272768473,2
272479464,2
272308556,2
277373532,0
272175426,2
272308567,2
272120056,2
215925281,2
299373059,2
272281121,2
137959150,0
272140743,2
272645890,2
272646203,2
272529736,2
272428631,1
11260560,2
272333494,2
275126227,2
272747918,1
203048822,2
272281875,2
272412827,2
272458179,2
272763404,2
272763470,2
272678752,2
272264893,2
113967818,2
143274790,2
264004369,2
272077861,2
205499947,2
272458757,2
272458760,2
272140294,2
272155274,1
168190815,2
272457986,2
272075089,1
272707608,2
272412094,2
272412098,2
272288233,2
272308606,2
272462599,2
272677973,2
272860947,2
272139857,2
272471487,1
272681172,1
272154359,1
144668665,1
272932861,0
299919232,1
272458789,2
272458793,2
299367557,2
272139266,2
272462625,2
272114114,1
272175869,2
180572782,2
272430278,2
272080713,2
272316954,1
272307990,1
272526882,2
272152618,1
272486605,2
272697356,2
103756183,2
272481965,2
272122807,2
272285467,2
272270665,0
272616035,2
272331364,2
272305018,2
272458755,2
272334270,2
272276893,2
272469561,2
191647967,2
272616873,2
272273213,2
272882499,2
11242565,1
272153351,1
272703329,1
272614759,1
272080778,2
272118768,2
156482107,2
272331361,2
272418674,2
135532897,2
272476130,2
272151145,2
272469444,2
272469447,2
272175864,2
288658354,2
272157302,2
272157304,2
272460093,2
272682920,1
199597768,1
272093050,2
272496317,2
272175405,2
272474369,2
272308075,1
272462667,1
272416501,2
272473525,2
272698456,2
272334212,1
272164833,2
272108247,1
272077081,2
146435813,2
272178934,2
272319871,2
272531727,1
273348781,2
272179616,2
85898753,1
272265046,2
272265049,2
272333444,2
164503784,2
272088740,0
272088734,0
273335231,1
162170163,2
272106785,2
299252419,2
272145563,2
272482692,2
87183487,2
146019238,1
272123656,1
179809108,2
272524998,2
272273312,1
272970241,1
272283032,2
190478009,2
272155549,1
272678949,2
